anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,presupuesto
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","RENTAS GENERALES","A UNIDADES FAMILIARES",8000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","RENTAS GENERALES","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO",48083450
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","RECURSOS CON AFECTACION ESPECIFICA","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO",1033400
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","RENTAS GENERALES","A EMPRESAS PRIVADAS",165000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS DE CAPITAL","RENTAS GENERALES","A LAS INSTITUCIONES PRIVADAS SIN FINES DE LUCRO",5142150
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS DE CAPITAL","RECURSOS CON AFECTACION ESPECIFICA","A LAS INSTITUCIONES PRIVADAS SIN FINES DE LUCRO",460000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSF. A MUN.ENTES PROV.A OTROS GOB.PROV.Y A ENTES DEL GOB.NAC.P/ FIN.GTOS CTES.","RENTAS GENERALES","A ENTES DEL GOBIERNO PROVINCIAL",1500000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSF. A MUN.ENTES PROV.A OTROS GOB.PROV.Y A ENTES DEL GOB.NAC.P/ FIN.GTOS CTES.","RENTAS GENERALES","A MUNICIPALIDADES Y OTROS ENTES COMUNALES",14333000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSF. A MUN.ENTES PROV.A OTROS GOB.PROV.Y A ENTES DEL GOB.NAC.P/ FIN.GTOS CTES.","RECURSOS CON AFECTACION ESPECIFICA","A MUNICIPALIDADES Y OTROS ENTES COMUNALES",1005200
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSF. A MUNICIP., ENTES PROVINCIALES, A OTROS GOB.  PROV. Y A ENTES DEL GOB. NAC. P/ FINANCIAR GTOS. DE CAP.","RENTAS GENERALES","A GOBIERNOS MUNICIPALES Y ENTES COMUNALES",655000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSF. AL SECTOR PÚBLICO EMPRESARIAL P/ FINANCIAR GASTOS CORRIENTES","RENTAS GENERALES","A ORGANISMOS INTERJURISDICCIONALES",6000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSF. AL SECTOR PÚBLICO EMPRESARIAL P/ FINANCIAR GASTOS CORRIENTES","RENTAS GENERALES","A EMPRESAS PUBLICAS NO FINANCIERAS PROVINCIALES",6000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSF. A EMP. PUBLICAS FINANC. PARA FIN. GASTOS CORRIENTES","RENTAS GENERALES","A EMPRESAS PUBLICAS FINANCIERAS",12000
2015,"MINISTERIO DE ASUNTOS AGRARIOS","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS A EMPRESAS PUBLICAS FINANC. PARA FINANCIAR   GASTOS DE CAPITAL","RENTAS GENERALES","A EMPRESAS FINANCIERAS PROVINCIALES",1000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","RENTAS GENERALES","SUELDOS Y SALARIOS",118610000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","GASTOS EN PERSONAL","PERSONAL PERMANENTE","RENTAS GENERALES","SUELDOS Y SALARIOS",3140000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","RENTAS GENERALES","SUELDOS Y SALARIOS",17772300
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","RENTAS GENERALES","SUELDOS Y SALARIOS",2440000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","RENTAS GENERALES","SUELDOS Y SALARIOS",54300000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","RECURSOS CON AFECTACION ESPECIFICA","SUELDOS Y SALARIOS",50000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","RECURSOS CON AFECTACION ESPECIFICA","SUELDOS Y SALARIOS",835700
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","RENTAS GENERALES","SUELDOS Y SALARIOS",39030000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","RENTAS GENERALES","SUELDOS Y SALARIOS",620000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","RENTAS GENERALES","SUELDOS Y SALARIOS",10550000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","RENTAS GENERALES","SUELDOS Y SALARIOS",1970000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","RENTAS GENERALES","SUELDOS Y SALARIOS",2830000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","RECURSOS CON AFECTACION ESPECIFICA","SUELDOS Y SALARIOS",526000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","RECURSOS CON AFECTACION ESPECIFICA","SUELDOS Y SALARIOS",80000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","RENTAS GENERALES","PRESTACIONES SOCIALES",1436000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","RENTAS GENERALES","PRESTACIONES SOCIALES",15000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","RENTAS GENERALES","PRESTACIONES SOCIALES",191000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","RENTAS GENERALES","PRESTACIONES SOCIALES",25000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","RENTAS GENERALES","PRESTACIONES SOCIALES",241000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","RECURSOS CON AFECTACION ESPECIFICA","PRESTACIONES SOCIALES",6000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","RENTAS GENERALES","SUELDOS Y SALARIOS",1947000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","RENTAS GENERALES","SUELDOS Y SALARIOS",10000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","RENTAS GENERALES","SUELDOS Y SALARIOS",102000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","RENTAS GENERALES","SUELDOS Y SALARIOS",40956
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","RENTAS GENERALES","SUELDOS Y SALARIOS",2000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","RECURSOS CON AFECTACION ESPECIFICA","SUELDOS Y SALARIOS",27624
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","RENTAS GENERALES","PRESTACIONES SOCIALES",1750000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","RENTAS GENERALES","PRESTACIONES SOCIALES",300000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","RENTAS GENERALES","PRESTACIONES SOCIALES",200000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","RENTAS GENERALES","PRESTACIONES SOCIALES",800000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES","BENEFICIOS Y COMPENSACIONES",700000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","UNIDADES RETRIBUTIVAS POR PRODUCTIVIDAD Y EFICIENCIA","RENTAS GENERALES","SUELDOS Y SALARIOS",591120
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",400100
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",4500
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",7300
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",4200
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",30000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",6700
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",100
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",6300
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RENTAS GENERALES","BIENES DE CONSUMO",159200
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RENTAS GENERALES","BIENES DE CONSUMO",20000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RENTAS GENERALES","BIENES DE CONSUMO",148200
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",100
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",1400
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",1645400
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",1400
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",68700
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",2000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",401200
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",8500
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",100
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",16400
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RENTAS GENERALES","BIENES DE CONSUMO",137100
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RENTAS GENERALES","BIENES DE CONSUMO",549600
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",200200
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",936300
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",900
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",53600
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",3600
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",364500
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",8000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",100
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",49875
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","RENTAS GENERALES","BIENES DE CONSUMO",228800
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS METALICOS","RENTAS GENERALES","BIENES DE CONSUMO",4500
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","BIENES DE CONSUMO","PRODUCTOS METALICOS","RENTAS GENERALES","BIENES DE CONSUMO",1800
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS METALICOS","RENTAS GENERALES","BIENES DE CONSUMO",860600
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",1000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS METALICOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",64000
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",3361400
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",1800
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",1905200
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",4000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",8965
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",530800
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",2700
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","VIVIENDA Y URBANISMO","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",25400
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","AGUA POTABLE, ALCANTARILLADO Y DESAGÜES PLUVIALES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",900
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",389200
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",5000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",108660
2015,"MINISTERIO DE INFRAESTRUCTURA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",5847000
2015,"MINISTERIO DE INFRAESTRUCTURA","SERVICIOS SOCIALES","PROMOCION Y ASISTENCIA SOCIAL","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",120000
