anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,eco_desc,ff_desc,presupuesto
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","DERECHOS SOBRE BIENES INTANGIBLES","RECURSOS CON AFECTACION ESPECIFICA",105564503
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",83455497
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",76974900
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",61135500
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",53750000
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",24040500
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",7302000
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",2500000
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RECURSOS CON AFECTACION ESPECIFICA",5315900
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE USO","LIBROS, REVISTAS Y OTROS ELEMENTOS COLECCIONABLES","MAQUINARIA Y EQUIPO","RECURSOS CON AFECTACION ESPECIFICA",41000
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE USO","INSTALACIONES","EDIFICIOS E INSTALACIONES","RECURSOS CON AFECTACION ESPECIFICA",570000
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RECURSOS CON AFECTACION ESPECIFICA",100000
2016,"AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR EXTERNO","AL SECTOR EXTERNO","RECURSOS CON AFECTACION ESPECIFICA",41000000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",155767400
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",3910000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",430000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",1386000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",105000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES",50000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","GASTOS EN PERSONAL","UNIDADES RETRIBUTIVAS POR PRODUCTIVIDAD Y EFICIENCIA","SUELDOS Y SALARIOS","RENTAS GENERALES",144000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",10200
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",12775
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",90000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",36900
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",140300
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",9000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",210925
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RENTAS GENERALES",127400
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",1830000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",38500
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",3329780
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",2292420
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",340000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","SERVICIOS NO PERSONALES","RENTAS GENERALES",29000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",401000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RENTAS GENERALES",12500
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",151800
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",381300
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","BIENES DE USO","INSTALACIONES","EDIFICIOS E INSTALACIONES","RENTAS GENERALES",752700
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RENTAS GENERALES",41880000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RECURSOS CON AFECTACION ESPECIFICA",5000000
2016,"COMISION DE INVESTIGACIONES CIENTIFICAS","SERVICIOS SOCIALES","CIENCIA Y TECNICA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS DE CAPITAL","A LAS INSTITUCIONES PRIVADAS SIN FINES DE LUCRO","RENTAS GENERALES",852200
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",1802066603
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",13582597
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",955000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",18000000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",12800000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RECURSOS PROPIOS",898000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RECURSOS PROPIOS",3514200
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",581300
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RECURSOS PROPIOS",343000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RECURSOS PROPIOS",2192500
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",525700
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",2500000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RECURSOS PROPIOS",8537800
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",3484600
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",25300000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RECURSOS PROPIOS",9016300
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",17265300
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RECURSOS PROPIOS",2353300
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",9229800
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RENTAS GENERALES",18200000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RECURSOS PROPIOS",10098180
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",59013300
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",8039000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",2600000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",1093100
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",1072800
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",2587000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",2386400
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",4000000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",3731300
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",7000300
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",120000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",293000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",42000
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","IMPUESTOS","RECURSOS PROPIOS",63452
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",1515448
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RECURSOS CON AFECTACION ESPECIFICA",181700
2016,"ENTE ADMINISTRADOR ASTILLERO RIO SANTIAGO","SERVICIOS ECONOMICOS","INDUSTRIA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RECURSOS PROPIOS",2928600
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",19382800
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RECURSOS PROPIOS",10987200
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RECURSOS PROPIOS",1905000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",251000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RECURSOS PROPIOS",197000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RECURSOS PROPIOS",74000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RECURSOS PROPIOS",244000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RECURSOS PROPIOS",60000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RECURSOS PROPIOS",637000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RECURSOS PROPIOS",125000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RECURSOS PROPIOS",130000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RECURSOS PROPIOS",9670000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RECURSOS PROPIOS",3275000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",480000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",256000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",14548788
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",825000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",600000
2016,"CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO","SERVICIOS ECONOMICOS","SUELO, RIEGO, DESAGÜES Y DRENAJES","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","SERVICIOS NO PERSONALES","RECURSOS PROPIOS",272000
